#time	 xpos	 ypos
0.00040	0.54895	 0.08503	0.25279	 -0.52247	0.28335	 0.66611	0.26860	 0.02967	0.49085	 -0.45911	0.39080	 0.09588	0.35395	 -0.46404	0.44142	 0.43569	0.08389	 0.43979	0.67707	 -0.20917	0.29952	 -0.20794	0.07656	 -0.35181	0.70018	 0.02430	0.30830	 -0.35764	0.22201	 -0.67738	0.20990	 -0.10676	0.16584	 -0.46372	0.20731	 -0.31326	0.66590	 0.15830	0.52624	 0.23862	
0.00041	0.55253	 0.09297	0.25635	 -0.52233	0.27928	 0.67142	0.27042	 0.03300	0.47901	 -0.46019	0.39732	 0.08668	0.34961	 -0.46041	0.45546	 0.43481	0.07485	 0.42621	0.67241	 -0.21384	0.29043	 -0.19073	0.09528	 -0.34704	0.69460	 0.02474	0.31631	 -0.35145	0.21360	 -0.67228	0.22011	 -0.11051	0.15488	 -0.45846	0.21085	 -0.32297	0.66911	 0.14326	0.52968	 0.23459	
0.00043	0.55855	 0.08315	0.25591	 -0.51401	0.29041	 0.66727	0.26841	 0.04281	0.49767	 -0.46169	0.39671	 0.07627	0.34865	 -0.46229	0.45801	 0.43390	0.07909	 0.42796	0.66134	 -0.21899	0.29134	 -0.18466	0.09960	 -0.36174	0.69461	 0.02168	0.31199	 -0.36697	0.21176	 -0.68198	0.21892	 -0.10565	0.14938	 -0.45978	0.22023	 -0.31959	0.66931	 0.14232	0.52108	 0.23867	
0.00044	0.56979	 0.09311	0.26009	 -0.51335	0.28997	 0.66878	0.27038	 0.03736	0.48959	 -0.44505	0.40493	 0.07865	0.35532	 -0.46378	0.45164	 0.43466	0.08108	 0.41502	0.66341	 -0.21751	0.28993	 -0.17999	0.11289	 -0.36181	0.70127	 0.01498	0.31234	 -0.35940	0.21335	 -0.67201	0.21424	 -0.10771	0.14757	 -0.47286	0.21902	 -0.31279	0.65698	 0.15174	0.51805	 0.24360	
0.00045	0.55971	 0.09592	0.26134	 -0.50631	0.29622	 0.66128	0.26372	 0.03882	0.48116	 -0.45228	0.41122	 0.06910	0.36291	 -0.47582	0.47402	 0.44467	0.07697	 0.41620	0.67784	 -0.22630	0.28659	 -0.18213	0.11534	 -0.37069	0.69855	 0.00662	0.31323	 -0.36374	0.21254	 -0.68070	0.21905	 -0.10413	0.15308	 -0.46482	0.22000	 -0.32004	0.65844	 0.14874	0.52039	 0.25112	
0.00047	0.54984	 0.09665	0.25765	 -0.50545	0.30503	 0.64681	0.26335	 0.04716	0.48068	 -0.44698	0.41592	 0.05569	0.36182	 -0.48168	0.48345	 0.44023	0.07353	 0.41120	0.67703	 -0.23955	0.28474	 -0.19372	0.11101	 -0.37325	0.69624	 0.00968	0.31915	 -0.36020	0.21982	 -0.68485	0.22676	 -0.09352	0.15903	 -0.47529	0.22145	 -0.32178	0.66804	 0.15154	0.51014	 0.23908	
0.00048	0.55248	 0.10111	0.26334	 -0.50571	0.30069	 0.65222	0.27557	 0.05371	0.48016	 -0.43874	0.40390	 0.05902	0.36678	 -0.48578	0.47709	 0.44684	0.06745	 0.41556	0.68153	 -0.24818	0.28030	 -0.18638	0.11744	 -0.36148	0.71102	 0.01256	0.31915	 -0.35491	0.22042	 -0.69806	0.21796	 -0.10393	0.15648	 -0.47401	0.22260	 -0.32071	0.66705	 0.16468	0.51414	 0.24257	
0.00050	0.55425	 0.09454	0.27080	 -0.51210	0.30268	 0.65819	0.27806	 0.05847	0.48554	 -0.43380	0.40505	 0.04734	0.37284	 -0.49651	0.48001	 0.44518	0.06495	 0.41861	0.67821	 -0.24937	0.28695	 -0.19019	0.10558	 -0.35980	0.71127	 0.01715	0.33139	 -0.35951	0.21322	 -0.70294	0.21480	 -0.10097	0.16421	 -0.47235	0.23070	 -0.31134	0.67808	 0.17156	0.49963	 0.25551	
0.00051	0.55293	 0.10305	0.26766	 -0.51758	0.29924	 0.65432	0.28616	 0.05891	0.47137	 -0.44087	0.40345	 0.04895	0.36934	 -0.48272	0.47386	 0.43678	0.06456	 0.42350	0.69833	 -0.23251	0.29617	 -0.18097	0.10267	 -0.37156	0.71878	 0.02405	0.33797	 -0.36452	0.22003	 -0.70127	0.22436	 -0.09195	0.15720	 -0.47383	0.22346	 -0.30988	0.67728	 0.16614	0.50350	 0.26139	
0.00052	0.56773	 0.10763	0.26663	 -0.53386	0.29222	 0.65374	0.29341	 0.06180	0.47969	 -0.44796	0.41181	 0.04055	0.36115	 -0.48620	0.48414	 0.44706	0.06180	 0.42192	0.70016	 -0.22821	0.28934	 -0.19121	0.10435	 -0.37222	0.72662	 0.03143	0.33732	 -0.36516	0.22088	 -0.71075	0.22137	 -0.09057	0.15983	 -0.48127	0.22835	 -0.29763	0.68038	 0.15961	0.50448	 0.26519	
